date,EEM_Open,GC=F_Open,SPY_Open,TLT_Open,EEM_High,GC=F_High,SPY_High,TLT_High,EEM_Low,GC=F_Low,SPY_Low,TLT_Low,EEM_Close,GC=F_Close,SPY_Close,TLT_Close,EEM_Volume,GC=F_Volume,SPY_Volume,TLT_Volume
2004-04-05,13.163007253190756,421.6000061035156,76.67841730820064,42.4535133267038,13.163007253190756,421.6000061035156,77.29473745572315,42.48794026122177,13.12063605437705,414.0,76.66502126631637,42.251870925171225,13.146203994750977,415.3999938964844,77.2210464477539,42.31088638305664,1177200.0,572.0,30251800.0,1422700.0
2004-04-06,13.151313822083896,415.6000061035156,76.92631173848861,42.49288002926267,13.222907292504344,419.79998779296875,77.16078087807678,42.54206085205078,13.146199734039358,415.6000061035156,76.78563025473572,42.394514631430184,13.219255447387695,418.8999938964844,76.97320556640625,42.54206085205078,721800.0,202.0,28420900.0,1695400.0
2004-04-07,13.288657993547533,418.8999938964844,77.00670040180073,42.44367218017578,13.293040960519322,423.6000061035156,77.02680213808242,42.68957988978919,13.113326773997928,417.79998779296875,76.44397445097118,42.419079908312895,13.171770095825195,422.79998779296875,76.79232788085938,42.44367218017578,1936800.0,381.0,45890500.0,659600.0
2004-04-08,13.29815279554382,423.29998779296875,77.31485303104209,42.37974758479571,13.303266883178186,423.29998779296875,77.31485303104209,42.50270147967019,13.14912191121501,419.0,76.19609166926575,42.286305176224566,13.18272590637207,419.8999938964844,76.6181411743164,42.32073211669922,802800.0,790.0,46929700.0,893700.0
2004-04-12,13.281356890802405,421.1000061035156,76.75886903300483,42.202677965256235,13.325189081336266,422.1000061035156,77.09382656401527,42.23218944057338,13.255056573227556,418.0,76.75216845129165,42.0993971822805,13.284278869628906,420.1000061035156,76.91964721679688,42.168251037597656,1048500.0,39.0,23085200.0,311700.0
2004-04-13,13.292310525081714,417.79998779296875,77.21435319099798,41.76989950298152,13.292310525081714,417.79998779296875,77.24115038657536,41.85842646201463,13.101637048176558,406.0,75.7137409049205,41.69120720506085,13.129398345947266,407.0,75.84102630615234,41.710880279541016,1538100.0,496.0,56210300.0,1449500.0
2004-04-14,13.031505089422176,407.29998779296875,75.43908394291535,41.30269816755419,13.031505089422176,407.8999938964844,76.12909516706354,41.686313943507834,12.925576490481081,399.0,75.39889070222098,41.30269816755419,12.935803413391113,399.79998779296875,75.96161651611328,41.676475524902344,2323800.0,161.0,62322300.0,2529200.0
2004-04-15,12.941646849364272,401.0,76.00180253096397,41.64206117614046,12.941646849364272,401.0,76.22287555585014,41.70599965966886,12.749513637562089,396.5,75.27159813554533,41.40107237892146,12.828412055969238,397.70001220703125,75.67354583740234,41.430580139160156,1017000.0,333.0,61602500.0,1184800.0
2004-04-16,12.868594138603967,399.6000061035156,75.95491354499372,41.64695945914282,12.945301711095306,402.20001220703125,76.40376019978594,41.74040565595277,12.815264900286016,398.5,75.68695180075333,41.51417085253716,12.923385620117188,401.0,76.25637817382812,41.58794021606445,1371600.0,177.0,47059200.0,986900.0
2004-04-19,12.921924928938035,404.6000061035156,76.06880290844279,41.73056654450872,12.945302009582518,404.6000061035156,76.36356184931574,41.760078041684814,12.884666570161807,400.20001220703125,75.88122253201482,41.46007012748043,12.94530200958252,400.6000061035156,76.25637817382812,41.499412536621094,1085400.0,76.0,28277600.0,682100.0
2004-04-20,13.00228203316464,400.29998779296875,76.42387840703029,41.44531254619611,13.00228203316464,400.29998779296875,76.5846565211982,41.52400486907286,12.791884602928176,396.79998779296875,74.88307238720176,41.1207160949707,12.832063674926758,397.70001220703125,74.97686004638672,41.1207160949707,2962800.0,49.0,53299400.0,1618700.0
2004-04-21,12.81672250149888,393.3999938964844,75.16445586498276,41.17482991013165,12.81672250149888,395.0,75.66689208095468,41.46991871517296,12.719559852840304,390.0,74.94338781434968,41.17482991013165,12.737092971801758,390.79998779296875,75.47931671142578,41.32237243652344,1021500.0,63.0,50177300.0,763600.0
2004-04-22,12.623859660116045,390.5,75.35200353954558,41.43547541095331,12.739286562555801,393.5,76.81911317593696,41.602690958709765,12.588793418117604,390.5,75.32520633970165,41.38137538026593,12.733441352844238,393.29998779296875,76.53775024414062,41.56826400756836,3693600.0,50.0,62071500.0,1024300.0
2004-04-23,12.784579879980322,393.0,76.65162054404983,41.36661459797794,12.905119618017592,396.79998779296875,76.75210874739452,41.47973009614997,12.784579879980322,393.0,76.229576223253,41.18956066389894,12.828412055969238,395.1000061035156,76.6114273071289,41.33218765258789,1196100.0,41.0,29395700.0,963200.0
2004-04-26,12.832066984981957,396.5,76.70525660620739,41.35675852400024,12.832066984981957,396.70001220703125,77.00002079987921,41.45512386329434,12.642124602455674,396.29998779296875,76.10233216962644,41.34200466116963,12.645777702331543,396.0,76.50428009033203,41.401023864746094,1556100.0,45.0,35515200.0,515800.0
2004-04-27,12.707871561842094,397.70001220703125,76.52434946706691,41.509256515203845,12.710793539525138,399.0,77.1205730713517,41.58302963964473,12.578564643859863,395.79998779296875,76.34346965706779,41.35187560078322,12.578564643859863,398.6000061035156,76.57124328613281,41.55843734741211,837000.0,61.0,43485500.0,1033400.0
2004-04-28,12.551538268991457,395.5,76.29656603897074,41.46005688533073,12.551538268991457,396.0,76.3769576232057,41.52399156298829,12.201605627122504,384.1000061035156,75.36538524351205,41.120702918117274,12.21840763092041,385.3999938964844,75.57975769042969,41.169883728027344,3704400.0,19.0,50165800.0,1215700.0
2004-04-29,12.054031600107882,380.0,75.51278094780295,41.18955433804793,12.054031600107882,386.0,75.91472871975704,41.401035185037955,11.782268845937041,380.0,74.46771571851372,40.82561186378196,11.815874099731445,386.6000061035156,74.91655731201172,40.968238830566406,5024700.0,6.0,69687600.0,2504900.0
2004-04-30,11.707023711145055,389.0,75.14433647059657,41.03219809119363,11.77131224875273,389.0,75.28501795512653,41.21417131349383,11.549225599436328,389.0,74.29354698480758,40.95350575108847,11.564566612243652,387.0,74.333740234375,41.13547897338867,4438800.0,2.0,48681400.0,831500.0
2004-05-03,11.599632353910797,387.0,74.60840301346704,41.02930685938918,11.681454011476813,387.0,75.22472331936224,41.261362511165416,11.5850224633346,387.0,74.59500185709683,41.02930685938918,11.680724143981934,387.0,75.13093566894531,41.18730163574219,2169900.0,4.0,33758000.0,668800.0
2004-05-04,11.924726038936697,392.0,75.19792599405444,41.29099977014024,11.97586316051,392.0,75.8745412804161,41.42431014582205,11.81514308880995,392.0,74.8026787695247,40.82689207145055,11.909383773803711,391.3999938964844,75.07064056396484,40.905887603759766,1849500.0,2.0,51185100.0,3950900.0
2004-05-05,11.951025295570771,391.3999938964844,75.30510574507525,41.10830983262425,11.997780705133561,391.3999938964844,75.6735557236454,41.10830983262425,11.88089280826048,391.3999938964844,75.137627088168,40.733070792412605,11.938606262207031,393.3999938964844,75.55297088623047,40.792320251464844,1089900.0,0.0,34405000.0,2236600.0
2004-05-06,11.761812083283223,387.20001220703125,75.04382627979608,40.762676967573306,11.774962235966452,387.20001220703125,75.425677372099,40.80711498541168,11.665379302362997,387.20001220703125,74.36051568184857,40.66887007105478,11.690948486328125,388.0,74.90314483642578,40.68368148803711,3132000.0,1.0,54997000.0,3163200.0
2004-05-07,11.549956670367598,388.1000061035156,74.50791229597465,40.214612803988125,11.549956670367598,377.0,75.18452756084662,40.23930099847309,11.344672023880264,377.0,73.663818359375,40.04180674326217,11.42795467376709,378.70001220703125,73.663818359375,40.150428771972656,5904900.0,3.0,60950000.0,1756400.0
2004-05-10,10.960401344979378,378.6000061035156,73.3154706038854,40.22945821187084,11.03856988487543,378.6000061035156,73.5231425372493,40.29364229211844,10.867621663802298,378.6000061035156,72.59196145978405,40.04677522931507,10.876387596130371,378.29998779296875,72.90682220458984,40.05664825439453,4054500.0,0.0,75279400.0,958700.0
2004-05-11,11.069258209903374,376.8999938964844,73.32883363604547,40.04679706729335,11.213906191897157,376.8999938964844,73.72408581148422,40.24922621039498,11.064144120010006,376.8999938964844,73.2417465992397,40.04679706729335,11.199295043945312,376.8999938964844,73.52310943603516,40.23935317993164,3686400.0,0.0,48300600.0,766000.0
2004-05-12,11.223398899456246,377.3999938964844,73.40252728521047,40.189946180024535,11.272345160164079,377.3999938964844,74.05234513012839,40.209695990983505,10.899766675120413,377.3999938964844,72.39095501803797,39.962829004333344,11.202943801879883,377.3999938964844,73.99205017089844,39.97270202636719,7226100.0,0.0,90830500.0,1945700.0
2004-05-13,11.060487474403224,377.3999938964844,73.52984428387411,39.938147676641556,11.238010795906009,377.3999938964844,74.23325170372208,39.95295909568863,11.045876331134536,377.3999938964844,73.442752095433,39.750530090558755,11.173722267150879,374.79998779296875,73.68392181396484,39.81965255737305,3628800.0,20.0,57393700.0,1187000.0
2004-05-14,11.072910601155929,377.0,73.65713512098755,40.01218989221635,11.091905972275649,377.0,74.18636846155864,40.18499597872067,10.767542484803252,377.0,73.20159282220764,39.859133610868255,10.879316329956055,377.0,73.7174301147461,40.1454963684082,7549200.0,5.0,54123100.0,4086400.0
2004-05-17,10.446829389254427,379.5,72.94694987033103,40.42202300568635,10.737587535613804,379.5,73.35559790223117,40.52076834551413,10.4431762895169,379.5,72.62539394718816,40.328212296024674,10.443906784057617,379.5,73.08763122558594,40.50101852416992,4436100.0,0.0,55020400.0,1735600.0
2004-05-18,10.790182347051122,375.79998779296875,73.34893458253752,40.33808681027812,10.847895780627603,375.79998779296875,73.65039916351218,40.44177431788087,10.655031508596128,375.79998779296875,73.2417509240661,40.27390271371329,10.754384994506836,375.79998779296875,73.45612335205078,40.34302520751953,2379600.0,0.0,30193100.0,674200.0
2004-05-19,11.363663673812207,382.8999938964844,74.02558126918302,40.189936473108,11.365125916678098,382.8999938964844,74.48112351220436,40.21462090567632,11.039301587382695,382.8999938964844,73.12119736185882,40.066503009595316,11.05172061920166,382.8999938964844,73.20158386230469,40.209686279296875,4035600.0,0.0,54804100.0,319200.0
2004-05-20,11.076559298047322,382.79998779296875,73.32216865050941,40.35782261747714,11.095554661614907,382.79998779296875,73.60353673491994,40.53556718750962,10.963324508453894,382.79998779296875,73.04750625585467,40.298576938727706,10.983780860900879,378.3999938964844,73.4360580444336,40.520755767822266,3769200.0,0.0,38082900.0,1745900.0
2004-05-21,11.179565634521353,384.79998779296875,73.67052040935222,40.668881141778726,11.272345323437532,384.79998779296875,74.05907216217453,40.673815770855185,11.164224624633789,384.79998779296875,73.33556305920406,40.283765360946575,11.164224624633789,384.79998779296875,73.5633316040039,40.357826232910156,3830400.0,0.0,47480400.0,1461900.0
2004-05-24,11.505389164205736,385.6000061035156,74.0456850234475,40.45164862139152,11.505389164205736,385.6000061035156,74.19976768254395,40.525709514775194,11.239469177356032,385.6000061035156,73.47625844260718,40.328215054716566,11.338092803955078,385.6000061035156,73.87150573730469,40.486209869384766,2328300.0,0.0,40961500.0,314800.0
2004-05-25,11.322025191903208,388.29998779296875,73.62359298622178,40.501022064596135,11.608400387192948,388.29998779296875,75.01701615359187,40.64420545668818,11.25043170659776,388.29998779296875,73.42261662343219,40.4911490365076,11.587944030761719,388.29998779296875,74.92992401123047,40.604705810546875,3232800.0,0.0,48668000.0,645300.0
2004-05-26,11.674151201912682,388.29998779296875,74.8026613299726,40.68371922133972,11.674151201912682,388.29998779296875,75.22470565775932,40.846652493045305,11.521465903813766,388.29998779296875,74.70217312496364,40.64421956149081,11.542652130126953,388.29998779296875,75.19120788574219,40.821964263916016,1452600.0,81917.0,35977000.0,505500.0
2004-05-27,11.753777950276733,388.20001220703125,75.39220054414899,40.994708279092016,11.7742330499977,395.8999938964844,75.72045731428395,41.177391103150725,11.660267131455466,388.1000061035156,75.07063924102651,40.895963046399785,11.725285530090332,394.8999938964844,75.61327362060547,41.14282989501953,1737000.0,53047.0,45306900.0,1122800.0
2004-05-28,11.849478888609864,395.29998779296875,75.51949555999096,40.98980105982554,11.849478888609864,396.29998779296875,75.61997868837082,41.22679507216388,11.65953653889715,392.6000061035156,75.27162525088423,40.85649451762349,11.699715614318848,394.0,75.60658264160156,41.029300689697266,847800.0,9836.0,23367200.0,612700.0
2004-06-01,11.710674508141418,393.8999938964844,75.33861718758004,40.82711161178701,11.710674508141418,399.0,75.60658412762957,40.8419806596167,11.582828579660871,393.29998779296875,74.9433699120663,40.49501982354799,11.618624687194824,394.6000061035156,75.50609588623047,40.653629302978516,2627100.0,1864.0,41044700.0,662000.0
2004-06-02,11.604744666238203,394.5,75.72048511391347,40.65359799199992,11.650768949677666,397.5,76.02194990458969,40.70812031308179,11.498816078402657,390.0,75.33863380122658,40.52473048902947,11.618624687194824,390.70001220703125,75.7874755859375,40.54951095581055,2570400.0,937.0,39774200.0,906600.0
2004-06-03,11.385579021305158,390.70001220703125,75.57307579169448,40.5445748384214,11.441100348124749,393.0,75.82764664916733,40.66848857107971,11.350511534081429,387.3999938964844,75.077340343998,40.44048397522703,11.360739707946777,388.1000061035156,75.09073638916016,40.633792877197266,2385000.0,601.0,38688300.0,1173600.0
2004-06-04,11.479091759906783,388.3999938964844,75.68698120117188,40.663512761168974,11.57479343350674,391.5,76.08892908471076,40.7081198698164,11.469594704697677,385.5,75.50610133140036,40.36612069221682,11.528038024902344,390.8999938964844,75.68698120117188,40.39585876464844,2214900.0,234.0,32739500.0,568200.0
2004-06-07,11.754508138276124,392.6000061035156,75.98842867417673,40.35621987468698,11.940798659477295,394.0,76.91290916945825,40.4404802976609,11.644926437739064,392.0,75.98172809572752,40.25709041019373,11.926187515258789,393.79998779296875,76.83921813964844,40.405784606933594,2310300.0,130.0,31643800.0,377200.0
2004-06-08,11.871397700833892,393.79998779296875,76.61814672872642,40.247155694763904,11.871397700833892,395.0,76.98659675022488,40.48507158844096,11.688761507689494,390.29998779296875,76.48416072096403,40.187679557503266,11.760354995727539,391.0,76.94640350341797,40.4801139831543,3527100.0,611.0,32846500.0,1294200.0
2004-06-09,11.662462585032342,391.6000061035156,76.71193075268751,40.371062913172324,11.662462585032342,391.6000061035156,76.8392110652411,40.405758581552114,11.48640019533688,383.0,76.1826975468895,40.148019870951394,11.494436264038086,384.5,76.2295913696289,40.3066291809082,1899000.0,543.0,36737600.0,589400.0
2004-06-10,11.47763146178392,385.29998779296875,76.39707203867027,40.326472062575654,11.52803871876348,385.5,76.60474395751953,40.44542814757781,11.464481306374351,384.5,76.32338101371535,40.22238501550556,11.507583618164062,385.8999938964844,76.60474395751953,40.38595199584961,1696500.0,71.0,21711000.0,336200.0
2004-06-14,11.188332189277201,383.6000061035156,76.24970329499878,40.24715628077581,11.191254166798473,385.29998779296875,76.26979992148563,40.27689813138402,11.064139366149902,383.0,75.61328627137517,40.02907080507002,11.064139366149902,383.6000061035156,75.8477554321289,40.06376647949219,3090600.0,209.0,34633000.0,892200.0
2004-06-15,11.264309337582581,383.1000061035156,76.3033262325546,40.54953568316615,11.360012258930992,388.5,76.67177644832972,40.95101881791818,11.229974218422294,383.0,76.0420597684617,40.54953568316615,11.278190612792969,388.1000061035156,76.38371276855469,40.9113655090332,1977300.0,51.0,37445000.0,1567400.0
2004-06-16,11.284035660723195,386.5,76.37029266357422,40.66845570191787,11.284035660723195,386.5,76.50427358874157,40.81219218786909,11.113818529159596,383.5,76.16931616477852,40.63871385866593,11.126967430114746,384.6000061035156,76.37029266357422,40.752716064453125,2049300.0,102.0,26633400.0,494700.0
2004-06-17,11.121858708559516,385.29998779296875,76.26977421662308,40.68829798917273,11.238015528059185,385.29998779296875,76.41715624258089,41.025343381839534,11.105055447801224,385.29998779296875,75.921420882485,40.62882183734938,11.182494163513184,388.8999938964844,76.25637817382812,41.020389556884766,2328300.0,17.0,28402400.0,552800.0
2004-06-18,11.29864691278262,392.0,76.1582261381249,41.02040854129392,11.29864691278262,396.3999938964844,76.7969713098397,41.06501567580579,11.031267113120707,393.0,76.09771619148586,40.8271033953141,11.118932723999023,395.1000061035156,76.40027618408203,40.931190490722656,2426400.0,108.0,31799800.0,394500.0
2004-06-21,11.314719552779286,394.6000061035156,76.48095271392803,40.955957004712126,11.314719552779286,394.6000061035156,76.74317271285693,41.01543694532482,11.168610612793247,393.20001220703125,76.06408765244367,40.88656563143709,11.170071601867676,394.0,76.11115264892578,40.960914611816406,876600.0,133.0,25284000.0,731900.0
2004-06-22,11.226323295957316,394.0,76.06411276563365,40.856824631293456,11.318371881917843,396.5,76.56838295001661,40.93612743156195,11.188335070263635,394.0,75.75482766810963,40.82212894713613,11.288419723510742,395.0,76.49442291259766,40.836997985839844,971100.0,56.0,37334000.0,362700.0
2004-06-23,11.294263652312234,395.5,76.38682266682576,40.78741902351839,11.502469002463291,397.20001220703125,77.21382262295391,40.98072402227317,11.243125276122889,394.5,76.2590726208792,40.732896712941944,11.48931884765625,395.0,77.15331268310547,40.916290283203125,1182600.0,50.0,35580000.0,302900.0
2004-06-24,11.671956298944911,394.6000061035156,77.02557012556078,41.26823351237478,11.672686166398732,403.70001220703125,77.27434520508997,41.307883035663835,11.533882181190585,394.6000061035156,76.82386517675636,41.089797422158526,11.535343170166016,403.1000061035156,76.91127014160156,41.164146423339844,1177200.0,148.0,35272100.0,1087900.0
2004-06-25,11.647115221405528,402.29998779296875,76.92473124812923,41.099697881389815,11.698253590035357,403.6000061035156,77.2810813255198,41.2137001569617,11.636158432776394,401.29998779296875,76.43390605588299,41.07491740864551,11.652229309082031,402.8999938964844,76.5414810180664,41.20378494262695,845100.0,189.0,32837900.0,253200.0
2004-06-28,11.769119812605823,403.0,76.9986993026632,41.03031725826944,11.769119812605823,405.0,77.05921439711116,41.07492817137248,11.547033169430396,401.29998779296875,76.25238408895287,40.73292503658916,11.552878379821777,401.0,76.2792739868164,40.78248977661133,1017900.0,2.0,40824500.0,573100.0
2004-06-29,11.542651434627382,400.20001220703125,76.33303299075348,40.84194049478286,11.652233151800612,400.20001220703125,76.76334299735417,41.06002595106227,11.542651434627382,398.0,76.25907297745962,40.72793827095363,11.641276359558105,392.5,76.59525299072266,41.04020309448242,727200.0,5.0,28418100.0,401500.0
2004-06-30,11.72893876403561,395.3999938964844,76.69611658017293,41.15422141105904,11.86335978383996,395.3999938964844,77.1802166740508,41.511093506550836,11.629585242242127,394.29998779296875,76.41372656864432,41.094745249507994,11.807838439941406,392.6000061035156,77.00540161132812,41.46152877807617,3212100.0,146.0,52230600.0,1730800.0
2004-07-01,11.726016394937869,396.0,76.81716116545044,41.47943805238556,11.746472748278851,396.0,76.91801623230825,41.58394488111869,11.636889799060988,396.0,75.69432074103138,41.27042439491931,11.660266876220703,396.0,75.93637084960938,41.53915786743164,2195100.0,146.0,57734700.0,1099300.0
2004-07-02,11.688756734943984,396.0,76.0842765021662,42.13134501379881,11.728935803182262,397.20001220703125,76.17168147436034,42.14627401056089,11.653689245785554,397.20001220703125,75.70775133261273,41.93228286445009,11.659534454345703,398.29998779296875,75.89601135253906,41.97706985473633,1892700.0,20.0,34615100.0,1293300.0
2004-07-06,11.696062874988503,398.29998779296875,75.55309700390494,42.08656526971134,11.699714719886387,393.0,75.60688190672646,42.09651667123229,11.534611701965332,393.0,75.05554689763204,41.87257406745189,11.534611701965332,392.6000061035156,75.23036193847656,41.90740966796875,1564200.0,20.0,38698200.0,351600.0
2004-07-07,11.557259395296228,397.79998779296875,75.17659273265002,41.90243379240999,11.750854837598741,397.79998779296875,75.6875879237679,42.011918197622364,11.557259395296228,397.79998779296875,75.13625276193325,41.867598190460214,11.685105323791504,402.29998779296875,75.45226287841797,41.922340393066406,1983600.0,6.0,29839800.0,303500.0
2004-07-08,11.615708140924713,407.79998779296875,75.17657296649688,41.95220889288268,11.6347022566649,407.79998779296875,75.51947801653327,42.07164471910113,11.51854419708252,407.79998779296875,74.76643293971019,41.91737328536911,11.51854419708252,407.79998779296875,74.92780303955078,41.94723129272461,1692900.0,6.0,45291100.0,715200.0
2004-07-09,11.579176295795065,407.70001220703125,75.11608532518814,41.92731841873153,11.669034012783456,407.8999938964844,75.26400539577008,42.0119186247846,11.55945231811383,407.8999938964844,74.88748018073383,41.84769201529624,11.579907417297363,407.5,75.12281036376953,41.99201202392578,1484100.0,15.0,27412900.0,2152900.0
2004-07-12,11.549224246533043,407.5,74.98163321539757,42.106488590501385,11.57406231275301,407.5,75.33126351311807,42.131372799379086,11.469594705446035,407.5,74.63200804738005,42.02188835519272,11.549955368041992,408.1000061035156,75.15644836425781,42.0517463684082,1049400.0,15.0,35691300.0,1297800.0
2004-07-13,11.604016263981821,408.1000061035156,75.25056031167618,41.90243437263399,11.623740242764708,408.1000061035156,75.31779531284698,41.93726997506612,11.534613642300583,408.1000061035156,75.03540523010855,41.778020964405506,11.602555274963379,402.0,75.21022033691406,41.92731857299805,1014300.0,15.0,26752000.0,307100.0
2004-07-14,11.544111669879856,402.0,74.80674990552787,41.962152083338026,11.596711041175729,402.0,75.56651460359849,41.987036282461446,11.491512298583984,402.0,74.71261994752612,41.87755188119156,11.491512298583984,405.3999938964844,74.98155975341797,41.94224548339844,1017900.0,15.0,54089400.0,241400.0
2004-07-15,11.435257184025783,404.20001220703125,75.12948945172246,41.947235890747464,11.472515533689858,404.20001220703125,75.24379452669372,41.99202290669002,11.374621759434477,404.20001220703125,74.43023458053344,41.88751607269385,11.431605339050293,404.20001220703125,74.49747467041016,41.9870491027832,3766500.0,15.0,38403500.0,562700.0
2004-07-16,11.598170712754595,404.20001220703125,75.01521894849978,42.2259315947982,11.614973967074265,404.1000061035156,75.08245393506633,42.5494073810311,11.542649369483104,404.1000061035156,74.2554538538667,42.2259315947982,11.557260513305664,406.6000061035156,74.4369888305664,42.544429779052734,983700.0,15.0,40871200.0,2970600.0
2004-07-19,11.568219332705192,406.6000061035156,74.46389207645423,42.5045971386114,11.62081870154979,406.6000061035156,74.60508710275063,42.58421974278813,11.481283585466938,406.6000061035156,73.95289688864258,42.47971293910856,11.539728164672852,405.6000061035156,74.12098693847656,42.57426834106445,995400.0,15.0,39592800.0,978300.0
2004-07-20,11.549959005443705,405.6000061035156,74.31592843595364,42.4548263506276,11.588678359985352,405.6000061035156,75.23706321561963,42.489661949893886,11.493706523911072,405.6000061035156,74.12766851127988,42.101492758985096,11.588678359985352,401.8999938964844,75.06224822998047,42.191070556640625,1849500.0,15.0,46679800.0,1091500.0
2004-07-21,11.688027408665699,401.79998779296875,75.18330065320589,42.0069546031443,11.688027408665699,401.8999938964844,75.34466562903452,42.081599627750506,11.410419462548992,401.8999938964844,73.58980548658546,41.89747017132617,11.45498275756836,397.1000061035156,73.67721557617188,42.07662582397461,1780200.0,15.0,56241100.0,662800.0
2004-07-22,11.35343713529164,395.20001220703125,73.52928894154459,42.09154264907498,11.45498275756836,395.20001220703125,74.22181891072594,42.225907451282445,11.308873840272275,395.20001220703125,73.13259387986716,42.09154264907498,11.45498275756836,395.20001220703125,73.87891387939453,42.136329650878906,3069000.0,15.0,72477100.0,154700.0
2004-07-23,11.424301486265772,395.20001220703125,73.70408249729049,42.19108032373162,11.424301486265772,391.0,73.76459241652191,42.28563574225604,11.209519808723293,391.0,73.07878768340836,42.19108032373162,11.257736206054688,390.5,73.26032257080078,42.27568054199219,1970100.0,4.0,49610500.0,209200.0
2004-07-26,11.240933471397819,389.8999938964844,73.41499594909878,42.22094206941112,11.28841874941735,389.8999938964844,73.57636092576766,42.22094206941112,11.126237682611649,389.8999938964844,72.756080839009,42.03183501241411,11.153267860412598,390.29998779296875,73.11915588378906,42.07662582397461,1141200.0,1.0,49679100.0,712000.0
2004-07-27,11.17737669024335,390.29998779296875,73.3208747991776,42.001980230883234,11.36585807800293,390.20001220703125,74.0335749010217,42.03681584397589,11.17737669024335,390.20001220703125,73.26708475723069,41.50930404663086,11.36585807800293,387.0,73.80496978759766,41.50930404663086,1133100.0,0.0,51295100.0,961200.0
2004-07-28,11.322754389164434,387.0,73.65708321803787,41.41475678330065,11.36366458693811,387.0,74.20841853595563,41.56902827217662,11.232165551987704,387.0,73.01161272562918,41.32517893241833,11.362203598022461,389.0,74.0268783569336,41.514286041259766,1314000.0,69175.0,65862300.0,495200.0
2004-07-29,11.34759162541222,389.0,74.32267212358757,41.43963664993845,11.433066368103027,391.0,74.5445521460819,41.62874755307025,11.310334529684628,385.0,73.95959712215125,41.43963664993845,11.433066368103027,387.0,74.34284210205078,41.60884094238281,2531700.0,42070.0,52200500.0,519600.0
2004-07-30,11.438914177534912,388.20001220703125,74.17475858506698,41.83773745746419,11.454255192230804,392.0,74.5647286350705,42.116422254874855,11.362206595919314,387.0,74.0268385571553,41.80290185778786,11.378278732299805,391.0,74.52438354492188,42.09651565551758,2052900.0,4977.0,41581700.0,578400.0
