date,BIL_Open,DBC_Open,SPY_Open,TLT_Open,BIL_High,DBC_High,SPY_High,TLT_High,BIL_Low,DBC_Low,SPY_Low,TLT_Low,BIL_Close,DBC_Close,SPY_Close,TLT_Close,BIL_Volume,DBC_Volume,SPY_Volume,TLT_Volume
2005-05-05,,,80.37226432877931,47.37259596020955,,,80.59766583134777,47.65278087707855,,,79.73704522861313,47.32589583496861,,,80.22882843017578,47.600894927978516,,,96906700.0,1757900.0
2005-05-06,,,80.54983048715293,47.18059556281255,,,80.59081067168498,47.32068796770731,,,79.95559175587852,47.11833007250229,,,79.97608184814453,47.248046875,,,67415400.0,850600.0
2005-05-09,,,80.05807442894857,47.2221395866583,,,80.6523133606378,47.34147691327354,,,79.94879216296894,47.2169498024351,,,80.47472381591797,47.29478073120117,,,43750500.0,327800.0
2005-05-10,,,80.16049279158378,47.40370857463807,,,80.2561166839353,47.63201141357421,,,79.49795210092583,47.393329013608614,,,79.64138793945312,47.63201141357422,,,74613500.0,495500.0
2005-05-11,,,79.86682191481422,47.808447828200634,,,80.18784734623193,48.00561603945779,,,79.12914712063483,47.73061691685229,,,80.07855987548828,47.77731704711914,,,91647400.0,1058700.0
2005-05-12,,,80.13317999305578,47.73580457261857,,,80.31759603169063,47.97967290327483,,,79.19742584228516,47.59052232251979,,,79.19742584228516,47.964107513427734,,,95086800.0,657000.0
2005-05-13,,,79.4364881140556,48.10420166461313,,,79.65505777258856,48.26504931018957,,,78.41194186259888,48.031560537020894,,,79.04032897949219,48.150901794433594,,,85267000.0,1698100.0
2005-05-16,,,79.02667694079537,48.27539848100689,,,79.80533178828644,48.29096386159857,,,78.99936028922768,48.088605996622604,,,79.77801513671875,48.09379577636719,,,49207000.0,824800.0
2005-05-17,,,79.51163084172454,48.23391521600528,,,80.39273613103467,48.3532564652199,,,79.34087311399412,48.202784437359846,,,80.31077575683594,48.22872543334961,,,61071800.0,856300.0
2005-05-18,,,80.65911281389049,48.6178969256175,,,81.33531712615931,48.669786857218476,,,80.60447430481896,48.43110425606278,,,81.13723754882812,48.550445556640625,,,77944900.0,1092300.0
2005-05-19,,,81.29430804892861,48.61787026675031,,,81.56069480444505,48.61787026675031,,,81.07573844297728,48.399946924646734,,,81.47872924804688,48.4258918762207,,,61768100.0,948800.0
2005-05-20,,,81.51290279727162,48.38441557402374,,,81.54705642574972,48.51932229155199,,,81.10308531109482,48.363660389892736,,,81.36264038085938,48.483001708984375,,,46345500.0,806800.0
2005-05-23,,,81.4241034271758,48.566004822766516,,,81.99102025844473,48.89289393255104,,,81.41044510366484,48.55043942870925,,,81.81343078613281,48.861759185791016,,,51047900.0,905600.0
2005-05-24,,,81.58121982201637,49.04854810235347,,,81.847601480481,49.110813632493645,,,81.41728863902837,48.866945254417764,,,81.62220001220703,48.99666213989258,,,50654100.0,1695400.0
2005-05-25,,,81.51972932791669,49.07964189531171,,,81.8749082812668,49.110776616237224,,,81.16455558567831,48.63341978756283,,,81.56071472167969,48.654170989990234,,,47608800.0,1923300.0
2005-05-26,,,81.8202818846558,48.56081043586699,,,82.10715364616766,48.8098685931136,,,81.70416786848855,48.56081043586699,,,81.99787139892578,48.638641357421875,,,43256200.0,978300.0
2005-05-27,,,82.00467530165929,48.6386619596493,,,82.13445281982422,48.76319307034369,,,81.82709104756258,48.53488999271742,,,82.13445281982422,48.690547943115234,,,24596100.0,650600.0
2005-05-31,,,82.01835327212122,48.887673093035424,,,82.07982355294862,49.31833386206019,,,81.55389204290233,48.887673093035424,,,81.60853576660156,49.292388916015625,,,43377200.0,1979000.0
2005-06-01,,,81.63584143077208,49.57828923517279,,,82.59208562236793,49.91158835142775,,,81.58802948174785,49.57308429224675,,,82.30521392822266,49.895965576171875,,,69611000.0,3823200.0
2005-06-02,,,82.12080543954067,49.85432924181016,,,82.5374494843715,50.093887844171476,,,82.03200808954858,49.85432924181016,,,82.4828109741211,50.015769958496094,,,39704500.0,1703400.0
2005-06-03,,,82.33939847076037,50.46362040529157,,,82.57162653575806,50.515697649457636,,,81.77931319569784,49.578291361512285,,,82.0661849975586,49.604331970214844,,,60999400.0,5558100.0
2005-06-06,,,81.92952184807788,49.73455854371074,,,82.10027950529447,49.93245378608315,,,81.65631376541944,49.65644064140215,,,81.99099731445312,49.86475372314453,,,36046400.0,1088700.0
2005-06-07,,,82.23009499785938,50.23971974578237,,,82.81750202706407,50.29700594632138,,,81.97054511492972,50.02099278367442,,,82.05250549316406,50.26055145263672,,,66501300.0,1503100.0
2005-06-08,,,82.25739538523695,50.1564077124699,,,82.36667759805555,50.22931672134441,,,81.73829054379281,50.02100753784179,,,81.9022216796875,50.0210075378418,,,46881200.0,1272400.0
2005-06-09,,,81.78610315946506,49.82308473898226,,,82.35985171757765,50.000152229291224,,,81.58119705458367,49.698098493214296,,,82.29154968261719,49.97932052612305,,,56653300.0,612700.0
2005-06-10,,,82.34621046998582,49.760568009330264,,,82.40768596586575,49.760568009330264,,,81.69050137690493,49.40122826767059,,,82.1003189086914,49.41685104370117,,,36465300.0,1464800.0
2005-06-13,,,81.92273153169353,49.20339829126729,,,82.70138637614451,49.22943496137607,,,81.83393417555158,49.04195345431781,,,82.35987091064453,49.12007141113281,,,49383200.0,1616700.0
2005-06-14,,,82.27104895586392,48.97945671209009,,,82.78332200094678,49.03674294237392,,,82.22323701343394,48.72948007328394,,,82.55109405517578,48.79718017578125,,,33857100.0,1984500.0
2005-06-15,,,82.75602334068942,48.635708486764074,,,82.81066185026037,48.88568496704102,,,82.120804418308,48.60446291669496,,,82.70820617675781,48.885684967041016,,,53195600.0,1996800.0
2005-06-16,,,82.68771156851976,48.849236902994754,,,83.08387070516811,49.17211843148981,,,82.59208766810282,48.72945557990531,,,82.9199447631836,49.130455017089844,,,46564500.0,1370300.0
2005-06-17,,,83.35060717226325,49.01069839207838,,,83.59749107245379,49.19817986291543,,,83.13115539788754,48.96382603774734,,,83.22716522216797,49.12527084350586,,,51529400.0,555900.0
2005-06-20,,,83.03515635143667,48.85964344941675,,,83.55635111313984,49.05753867830347,,,82.93914651469431,48.74507106360396,,,83.25460815429688,49.04191589355469,,,41019400.0,453000.0
2005-06-21,,,83.32320035605098,49.15128387729803,,,83.42606955106761,49.40126037597656,,,83.00087931999965,49.12003830492883,,,83.30262756347656,49.40126037597656,,,39879800.0,503100.0
2005-06-22,,,83.44663761812072,49.72932924185797,,,83.62494386390922,50.04179674978218,,,83.02830675231553,49.60955195088632,,,83.37120056152344,50.00013732910156,,,46310100.0,952200.0
2005-06-23,,,83.19972768116062,49.89081101305874,,,83.39174731722358,49.984551732492385,,,82.17790591374411,49.75540686871171,,,82.19847869873047,49.948097229003906,,,62185600.0,996300.0
2005-06-24,,,82.21220580139193,50.119925935315,,,82.30136152733321,50.22928938911674,,,81.4989861545794,50.005353562787235,,,81.59500122070312,50.19804382324219,,,58572500.0,928000.0
2005-06-27,,,81.58818212205635,50.25012731510542,,,81.8899304531924,50.41677697581341,,,81.43730795648831,50.17721833687326,,,81.71162414550781,50.33345413208008,,,48183800.0,1203600.0
2005-06-28,,,81.88305150374497,50.16159322175378,,,82.45911065382418,50.18763384415898,,,81.86247871011997,49.94807521634748,,,82.39739227294922,49.9897346496582,,,41174200.0,982400.0
2005-06-29,,,82.54828167765335,50.239703962991186,,,82.56885447508526,50.24491288137885,,,82.129950689385,49.786623421038314,,,82.1779556274414,49.9116096496582,,,42316500.0,1682400.0
2005-06-30,,,82.44538986936676,49.92203180161797,,,82.51396758606568,50.36990346389652,,,81.57443664764303,49.89599118066932,,,81.73217010498047,50.3594856262207,,,62288800.0,2159400.0
2005-07-01,,,81.91731896902047,50.18806061505195,,,82.15734879200336,50.30302765477268,,,81.75273142560839,49.63935573890392,,,81.97218322753906,49.74909591674805,,,49737500.0,2222700.0
2005-07-05,,,81.78017140968406,49.304946393532404,,,82.74027509740058,49.508750307799566,,,81.739025827915,49.263139440110805,,,82.63054656982422,49.2788200378418,,,51549000.0,1076100.0
2005-07-06,,,82.56198372521247,49.45127708853837,,,82.74028999856415,49.555794493956896,,,81.88991468527513,49.346763670051196,,,81.93791961669922,49.550567626953125,,,52363600.0,854100.0
2005-07-07,,,81.12179608235346,49.8693135825952,,,82.26020050048828,49.9320239942156,,,81.10122329650507,49.62370278741033,,,82.26020050048828,49.65505599975586,,,103268800.0,1678000.0
2005-07-08,,,82.2739632121288,49.77524595586851,,,83.19977569580078,49.77524595586851,,,82.10251626211007,49.28925126894823,,,83.19977569580078,49.45124816894531,,,64491200.0,1259300.0
2005-07-11,,,83.20666126214724,49.17951104763449,,,83.73471573248203,49.4617018968394,,,83.19294257182058,49.095897172197915,,,83.62499237060547,49.45124816894531,,,49688300.0,982000.0
2005-07-12,,,83.6592252928197,49.30493340820642,,,84.09812892478516,49.39899703516645,,,83.4192006866111,49.15338623216363,,,83.84439086914062,49.17428970336914,,,51871100.0,743700.0
2005-07-13,,,83.85127759780056,49.148165247965686,,,84.02272455923824,49.174291597781966,,,83.65925783813371,49.0488747526468,,,83.96100616455078,49.101131439208984,,,41182300.0,886600.0
2005-07-14,,,84.33815842446693,49.17425817366557,,,84.65362008166632,49.19516163146813,,,84.0021187449803,48.912970931523965,,,84.29015350341797,48.97568130493164,,,63638800.0,874300.0
2005-07-15,,,84.2078631110601,48.86074676564663,,,84.37931001732935,49.13771078854852,,,83.91297422299122,48.86074676564663,,,84.24214935302734,49.10635757446289,,,56075900.0,1064700.0
2005-07-18,,,84.00896658088196,49.04364150448775,,,84.09811707000847,49.10635191235788,,,83.70036430670746,48.65171042588993,,,83.90609741210938,48.74054718017578,,,56598400.0,1204500.0
2005-07-19,,,84.15297763246099,48.71964428450482,,,84.42729365977239,48.97570478824225,,,83.94724453608471,48.662160744716786,,,84.36557006835938,48.912994384765625,,,59165700.0,1226900.0
2005-07-20,,,84.0706866718403,48.865983120178946,,,84.85248923130443,49.247460588736345,,,83.87181290217144,48.693532435358584,,,84.65361022949219,49.179527282714844,,,69477000.0,1884500.0
2005-07-21,,,84.7290483296486,48.85030222072465,,,84.77019390565982,48.881655438146126,,,83.98839656858628,48.432240716098356,,,84.15984344482422,48.51062774658203,,,101110900.0,3824200.0
2005-07-22,,,84.26959134816558,48.65171789188167,,,84.73592719708013,48.923459047423954,,,84.09814442183146,48.61513781174287,,,84.72221374511719,48.886878967285156,,,52607100.0,1614900.0
2005-07-25,,,84.63305948942381,48.80849995607363,,,85.00338022966378,48.97049691086826,,,84.24901483353706,48.67262935599374,,,84.48218536376953,48.70920944213867,,,57301600.0,305100.0
2005-07-26,,,84.50959016637015,48.74058289263954,,,84.71532326305989,48.813747082226996,,,84.31756528445948,48.68832617459023,,,84.58502197265625,48.78761672973633,,,42758800.0,340500.0
2005-07-27,,,84.69475960011594,48.63604926984882,,,84.96221631712376,48.74056266256851,,,84.38615730576649,48.60469604941898,,,84.89363861083984,48.70920944213867,,,43181600.0,593300.0
2005-07-28,,,85.01024269268639,48.79803541052679,,,85.47657853812876,49.21086999806305,,,84.7907908378985,48.79803541052679,,,85.42857360839844,49.14293670654297,,,47880700.0,578900.0
2005-07-29,,,85.31882608762713,49.01754909555814,,,85.4696949438666,49.01754909555814,,,84.69475694606935,48.521100326791924,,,84.85934448242188,48.6569709777832,,,62358100.0,1699500.0
2005-08-01,,,84.92109519796331,48.517964182460254,,,85.06510999228043,48.570415235278716,,,84.660492514027,48.26619352646929,,,84.79765319824219,48.47600173950195,,,40418200.0,1760300.0
2005-08-02,,,84.94853030713048,48.39730094604691,,,85.4491524336335,48.496960701891425,,,84.8593745512348,48.23470155641174,,,85.30513763427734,48.318626403808594,,,45147400.0,1071400.0
2005-08-03,,,85.20913488771845,48.38685310963556,,,85.54516944762696,48.6019077109678,,,85.11998435651907,48.38685310963556,,,85.53145599365234,48.5546989440918,,,36837200.0,591100.0
