date,AGG_Open,DBC_Open,EEM_Open,GLD_Open,SPY_Open,AGG_High,DBC_High,EEM_High,GLD_High,SPY_High,AGG_Low,DBC_Low,EEM_Low,GLD_Low,SPY_Low,AGG_Close,DBC_Close,EEM_Close,GLD_Close,SPY_Close,AGG_Volume,DBC_Volume,EEM_Volume,GLD_Volume,SPY_Volume
2006-01-31,54.110221613982866,,22.499271660284524,56.56999969482422,88.84331958154765,54.1586717352067,,22.631620347311326,57.04999923706055,88.99562851236311,53.97024775155601,,22.32205714059033,56.529998779296875,88.26865630581948,54.12098693847656,,22.606945037841797,56.70000076293945,88.27558135986328,174300.0,,10566900.0,5011700.0,72937000.0
2006-02-01,54.11618448523144,,22.63386015375715,56.790000915527344,88.49716386567606,54.14319957718159,,22.65629435236713,56.900001525878906,88.9194972166505,53.92706235136715,,22.46786402713873,56.08000183105469,88.42792914989026,53.97028732299805,,22.595727920532227,56.70000076293945,88.89180755615234,459300.0,,9951600.0,4700900.0,63561000.0
2006-02-02,54.029705511677406,,22.443189820111094,57.040000915527344,88.6910083340848,54.094549128008445,,22.47010880605513,57.29999923706055,88.71869798829798,53.932442148456715,,21.88014762765,56.66999816894531,87.79094138635477,54.00809097290039,,22.014739990234375,56.97999954223633,87.86017608642578,150400.0,,14202900.0,5114300.0,83626900.0
2006-02-03,53.94864498619812,,21.646854583626755,57.06999969482422,87.63864572604732,54.15938568115235,,22.014737944511683,57.20000076293945,88.89181156984564,53.927034572791165,,21.467397689001015,56.25,87.3340066241103,54.159385681152344,,21.714149475097656,56.5,87.42401123046875,145000.0,,13244400.0,5054000.0,86040400.0
2006-02-06,54.072941254122675,20.117599181549114,22.068575927845245,56.7599983215332,87.54170659727455,54.19181917077296,20.20773964010513,22.230087280273438,57.150001525878906,87.79095578422266,54.040521503237045,19.748845744063637,21.931742452408105,56.650001525878906,87.35476706592854,54.148590087890625,19.830791473388672,22.230087280273438,56.720001220703125,87.65248107910156,119800.0,771500.0,7114500.0,3455200.0,45511900.0
2006-02-07,54.213446874728064,19.707876623204744,21.983328178426337,55.880001068115234,87.50015468458776,54.21884741948537,19.830796026909276,22.07305467591107,55.91999816894531,87.6940192565583,53.99730553039158,19.216205260327193,21.570579102018957,54.33000183105469,86.82164717063397,54.11077880859375,19.257177352905273,21.646848678588867,54.599998474121094,86.87703704833984,122900.0,674400.0,12815700.0,10197200.0,71208100.0
2006-02-08,54.13774427645118,19.24898103720254,21.427020497404918,54.70000076293945,87.13323282521496,54.16475934107781,19.39648305911739,21.846498148698874,55.08000183105469,88.69104324243844,54.051286175528,19.11786847616379,21.427020497404918,54.40999984741211,86.9601433657758,54.08370590209961,19.175230026245117,21.714149475097656,54.83000183105469,87.66635131835938,146800.0,335400.0,13062600.0,5375900.0,59422200.0
2006-02-09,54.10537871378179,19.3063404271942,21.871172331403933,55.720001220703125,87.87404132504935,54.17022235932871,19.5193987057904,22.059600071545,56.45000076293945,88.34484479006771,53.98650488077617,19.265368342573133,21.747795802913746,55.54999923706055,87.49324774507305,54.116188049316406,19.35550880432129,21.770227432250977,56.18000030517578,87.52094268798828,144200.0,705900.0,9540600.0,5299300.0,62023300.0
2006-02-10,54.11073499678051,19.3800895466335,22.005768442120914,55.7400016784668,87.53477368622818,54.15936871809176,19.412868461532923,22.005768442120914,55.7400016784668,88.0194219049858,53.937822885823635,18.929390407659223,21.510021134059,54.41999816894531,86.85626089769808,54.00266647338867,19.003141403198242,21.736583709716797,54.790000915527344,87.68016815185547,118100.0,276700.0,10590300.0,4328600.0,64508700.0
2006-02-13,54.029702754848095,19.0031434332258,21.557127387132535,54.63999938964844,87.6524870639978,54.04051208496094,19.011338162826068,21.606478005398145,54.900001525878906,87.78403672227755,53.93784406164663,18.658972604938928,21.198216133506094,53.54999923706055,87.2024534855983,54.04051208496094,18.708139419555664,21.200458526611328,53.720001220703125,87.52094268798828,109600.0,237600.0,13001100.0,5122900.0,52308700.0
2006-02-14,53.954063415527344,18.683557018185713,21.40683382444648,53.939998626708984,87.55556539852225,54.024311705950815,18.708141209338446,21.759015342894497,54.529998779296875,88.64256691640159,53.90002912312238,18.527861829840084,21.1309206289434,53.68000030517578,87.38247595120217,53.954063415527344,18.552444458007812,21.736583709716797,54.4900016784668,88.4487075805664,237600.0,256400.0,14792700.0,3611000.0,90964400.0
2006-02-15,54.07837438966159,18.601610671988517,21.691717623937464,54.29999923706055,88.40024542789244,54.08917960479445,18.626193297290737,21.98333395161587,54.29999923706055,88.84335928616113,53.9378818576079,18.22466093317802,21.42477660297448,53.33000183105469,88.09560630104238,54.01353073120117,18.28202247619629,21.624420166015625,53.7599983215332,88.76026916503906,199000.0,404800.0,18738600.0,4813900.0,85471300.0
2006-02-16,54.00810228677164,18.29841326330956,21.846503095627316,53.41999816894531,88.85717318748974,54.06214070631026,18.5360557450466,22.189711227261952,54.540000915527344,89.45953149245284,53.95406798978562,18.23285698610364,21.75901766319647,53.41999816894531,88.74639343433115,53.95947265625,18.503276824951172,22.185226440429688,54.52000045776367,89.42491149902344,148300.0,463600.0,10565400.0,5589300.0,61017900.0
2006-02-17,53.99187770663452,18.617999015043452,22.18746178214742,54.66999816894531,89.34876395176688,54.202614293278145,18.78189048159055,22.248028202286868,55.20000076293945,89.42492372190583,53.99187770663452,18.58522165952495,22.095489030300005,54.599998474121094,89.02335498522231,54.180999755859375,18.765501022338867,22.156055450439453,54.959999084472656,89.1825942993164,155800.0,467700.0,6347700.0,3927200.0,40342600.0
2006-02-21,54.180991067371515,19.134256305321525,22.375888319918378,55.13999938964844,89.3902797044862,54.191800395623254,19.175228391032764,22.375888319918378,55.34000015258789,89.59105873660835,53.970254514521706,18.929392750795564,21.960895538330078,55.0,88.82254146790406,53.98106384277344,19.076894760131836,21.960895538330078,55.119998931884766,88.96102142333984,276700.0,714100.0,9556800.0,3352600.0,46456300.0
2006-02-22,54.11073502894717,18.970364574030306,22.142595736517425,54.970001220703125,89.15486652252157,54.25663207041777,19.0932823924482,22.254756438230558,55.349998474121094,89.76413385860873,54.11073502894717,18.724528937194524,21.978843319752478,54.86000061035156,89.07177644955031,54.19719314575195,18.765501022338867,22.079788208007812,55.34000015258789,89.50104522705078,79400.0,543900.0,8539200.0,3835700.0,42326700.0
2006-02-23,54.21881393516139,18.72452772977272,22.223360350315584,55.08000183105469,89.50104880985582,54.21881393516139,18.929391268253855,22.252520448524212,55.11000061035156,89.75721768081068,54.056711118935034,18.55244154469649,22.019229394311047,54.54999923706055,88.81561114421648,54.16477966308594,18.69994354248047,22.07306480407715,54.63999938964844,89.36949920654297,157900.0,380400.0,8505900.0,2428700.0,43423200.0
2006-02-24,54.10534361898078,19.011337094748626,22.129145251891842,55.209999084472656,89.3902901797969,54.25124069618852,19.216200634291244,22.241305999246233,55.709999084472656,89.64645911120536,54.051309344017184,18.84744563792063,22.07306616178274,55.029998779296875,89.14796079392396,54.208011627197266,19.208005905151367,22.11568832397461,55.63999938964844,89.5979995727539,150500.0,535300.0,7235700.0,4927100.0,36777400.0
2006-02-27,54.245890819823636,19.01133751393142,22.335517827680842,55.2599983215332,89.59107143389487,54.26210070642947,19.05230959754943,22.391599479729123,55.31999969482422,90.0341798862918,54.05136393544341,18.781889781910056,22.144846371842988,55.0099983215332,89.50799190048883,54.0945930480957,18.831056594848633,22.31757354736328,55.220001220703125,89.63262176513672,189300.0,664500.0,5115000.0,2291600.0,35858600.0
2006-02-28,54.28366043665649,18.888418349918656,22.245790511112503,55.43000030517578,89.4526012165142,54.34309937588173,19.09328189628647,22.245790511112503,56.06999969482422,89.94417976865653,54.19720642122492,18.732723180028184,21.691720443361397,55.29999923706055,88.71178406640189,54.208011627197266,19.0850887298584,21.736583709716797,56.06999969482422,88.78101348876953,169000.0,579700.0,20988300.0,3425900.0,74394800.0
2006-03-01,54.30183085593376,19.076893984151887,21.958659825292283,56.02000045776367,89.03722742804699,54.318101217445694,19.076893984151887,22.615915868990747,56.41999816894531,89.65342551751803,54.11742377028278,18.888418333786014,21.824067469349096,55.91999816894531,88.96798741435876,54.209625244140625,19.04411506652832,22.337759017944336,56.099998474121094,89.5703353881836,182800.0,270500.0,9530100.0,4266500.0,48641600.0
2006-03-02,54.15538013212208,19.142450951413213,22.26597997002626,56.150001525878906,89.24490344824838,54.15538013212208,19.437453405811787,22.375897033722747,56.81999969482422,89.6049324109008,53.94928202473607,19.068699947067348,22.160550260122463,55.9900016784668,89.04412436332193,54.07402420043945,19.388286590576172,22.355709075927734,56.7400016784668,89.56339263916016,134000.0,885900.0,10189200.0,3862000.0,60642300.0
2006-03-03,54.03607865049997,19.47842647058587,22.088765191483095,56.47999954223633,89.08567007456287,54.03607865049997,19.576760098110174,22.2525176441743,56.540000915527344,90.05497725947707,53.92218195916278,19.306340277941096,21.963144972633287,56.20000076293945,89.07181996154587,53.965572357177734,19.568565368652344,21.983335494995117,56.279998779296875,89.14797973632812,229300.0,362900.0,15171600.0,3102800.0,73402500.0
2006-03-06,53.91134238745659,19.462040941765967,22.162783740530664,56.40999984741211,89.41105914598414,53.943883120596496,19.462040941765967,22.162783740530664,56.45000076293945,89.43874880130986,53.651004108527715,19.052313764044577,21.581794914204547,54.959999084472656,88.51791721705646,53.667274475097656,19.257177352905273,21.646848678588867,55.22999954223633,88.73947143554688,237300.0,588300.0,13545300.0,5432000.0,57478400.0
2006-03-07,53.83001082612655,19.093284450319317,21.274483000064954,55.33000183105469,88.52484579335093,53.89509645985628,19.126063372355585,21.299158307511394,55.33000183105469,88.66331520456448,53.748654818449,18.822864595460203,20.783223094791552,54.54999923706055,88.20636192174419,53.80289077758789,18.921199798583984,20.884166717529297,54.95000076293945,88.60100555419922,211200.0,341300.0,32533800.0,4385400.0,61780800.0
2006-03-08,53.88421868842701,18.667170323340155,20.88192273586713,54.209999084472656,88.41406196496068,53.88421868842701,18.76550396831783,21.04343277667329,54.27000045776367,88.9264103838376,53.74862679231223,18.46230673948737,20.52525392685704,53.560001373291016,88.05403834303156,53.82998275756836,18.61800193786621,21.00754165649414,53.970001220703125,88.7879409790039,196100.0,243700.0,32375100.0,6712100.0,66692400.0
2006-03-09,53.862503623767864,18.724530851366875,21.13092085874094,54.599998474121094,88.81562006555964,53.905894007626735,18.839253951886846,21.321592309960785,54.779998779296875,89.09255884227277,53.737761442592046,18.62619564878903,20.727145039311658,54.130001068115234,88.19249725341797,53.759456634521484,18.806476593017578,20.79444122314453,54.2400016784668,88.19249725341797,105700.0,413100.0,20971200.0,3799200.0,56313600.0
2006-03-10,53.8191698120142,18.62619786676724,21.186997854796868,53.220001220703125,88.42099299051912,53.86798093795937,18.79828410102397,21.308130709708983,53.970001220703125,89.20335521697007,53.6781529960524,18.4623079269351,20.859491694819432,53.150001525878906,88.23405875314397,53.78120422363281,18.724533081054688,21.231861114501953,53.83000183105469,89.03026580810547,85600.0,398800.0,18543600.0,6489200.0,60490800.0
2006-03-13,53.8354169836799,18.724529875141833,21.296916109704146,54.09000015258789,89.20334616401979,53.878803253173835,18.978560254328322,21.512262849135976,54.459999084472656,89.42490565585992,53.79202657624896,18.593417320530424,21.19148513296076,53.91999816894531,88.98871700913595,53.87880325317383,18.970365524291992,21.209430694580078,54.310001373291016,89.19642639160156,198900.0,328800.0,19936800.0,2425700.0,45479100.0
2006-03-14,53.916764808866574,18.962172155902888,21.157839315791744,54.22999954223633,89.11337023543119,54.05777740478516,19.281760398329208,21.87117576599121,55.0,90.16574640405535,53.85710404215625,18.913005335139243,21.157839315791744,54.20000076293945,89.04413023493767,54.057777404785156,19.248981475830078,21.87117576599121,54.869998931884766,90.1311264038086,345800.0,331700.0,20653200.0,2671700.0,69877300.0
2006-03-15,53.90048532327251,19.232589921437302,21.806119458944515,55.40999984741211,90.11033054101516,54.00896131541815,19.289953029567773,22.12465476989746,55.439998626708984,90.60190904791696,53.84624939616769,18.97855955165617,21.774715689994245,54.97999954223633,89.90263172848826,53.91133499145508,19.035921096801758,22.12465476989746,55.119998931884766,90.53266906738281,181100.0,566900.0,14973900.0,4706800.0,53398900.0
2006-03-16,54.02523294769786,19.035920472114377,22.115685974083313,55.150001525878906,90.7057620120244,54.17167036811128,19.240784019759996,22.13587393095029,55.34000015258789,91.02425114462102,53.98184254982126,18.921197385587977,21.916039813663076,54.4900016784668,90.58806249212991,54.139129638671875,19.199811935424805,21.927255630493164,55.34000015258789,90.71961212158203,122000.0,642100.0,17170200.0,3342200.0,65526400.0
2006-03-17,54.1228685303923,19.232588449655857,22.082033157348633,55.279998779296875,90.83707696147306,54.1228685303923,19.273562095184957,22.32878623060412,55.33000183105469,90.99000219055698,53.965581414641434,19.052309098282112,21.940712342921724,54.93000030517578,90.62855220049444,54.01981735229492,19.109670639038086,22.082033157348633,55.119998931884766,90.79537200927734,253400.0,324200.0,5374200.0,2236000.0,47286800.0
2006-03-20,54.07403139031235,19.027725286525683,22.178489143184958,55.0099983215332,90.80928659798673,54.10115141712406,19.134255204019215,22.30410676577065,55.400001525878906,90.9900116117304,53.987254752798115,18.65077711812651,22.082029041236225,54.97999954223633,90.51039400527021,53.99810028076172,18.716333389282227,22.20764923095703,55.16999816894531,90.6494140625,460900.0,495500.0,8230200.0,1884000.0,45538500.0
2006-03-21,54.009009603641466,18.683555674586323,22.205410792964773,54.709999084472656,90.62160766867326,54.04697520035261,18.880226063694927,22.205410792964773,55.279998779296875,91.05258365353657,53.81918162008573,18.560637853632116,21.64685597000398,54.400001525878906,89.98210689207878,53.857147216796875,18.781890869140625,21.759014129638672,54.83000183105469,90.07942199707031,165400.0,412200.0,17346300.0,4518900.0,87102700.0
2006-03-22,54.030673581159846,18.84744636602972,21.57731355180353,54.75,90.0238016506971,54.08490952539682,18.888418450327155,22.050629172247728,54.93000030517578,90.71891249518058,53.938467924225954,18.65077754802933,21.57731355180353,54.599998474121094,89.98209669707605,53.954742431640625,18.74911117553711,21.999034881591797,54.75,90.62855529785156,117200.0,283800.0,11249100.0,1077300.0,51605700.0
2006-03-23,54.07404277276954,18.8064737991187,21.99903756006601,54.36000061035156,90.54511929981634,54.095737971198666,19.06869888305664,22.12465778727031,54.849998474121094,90.63548708824118,53.91133499145507,18.683554423411096,21.779206013162312,54.2400016784668,90.1280592283781,53.91133499145508,19.06869888305664,21.794906616210938,54.70000076293945,90.44085693359375,168700.0,224500.0,10087200.0,4000800.0,46704200.0
2006-03-24,54.00894961318931,19.027725219726562,21.747798226435656,55.150001525878906,90.35746599511369,54.1825070250813,19.167032490816506,22.147087947686323,55.83000183105469,90.76063157332719,53.96555922573254,18.953974219562195,21.747798226435656,55.099998474121094,90.183688277257,54.00352478027344,19.027725219726562,21.983335494995117,55.709999084472656,90.51039123535156,109300.0,310800.0,7353900.0,3785000.0,43209200.0
2006-03-27,54.07944241639893,19.07689406011823,21.983333299207104,56.18000030517578,90.38525844702043,54.10113760472234,19.199811875726446,22.149329411928754,56.54999923706055,90.559036150811,53.96554578115161,19.01133778759486,21.916035843282476,56.18000030517578,90.18368097750509,54.04690170288086,19.1424503326416,22.1179256439209,56.38999938964844,90.37831115722656,190100.0,147300.0,7625100.0,4081900.0,32523000.0
2006-03-28,54.01980684566472,19.167033577538582,21.916036716645916,56.560001373291016,90.31575025610378,54.041502044093846,19.404676049983003,22.050629066723275,56.630001068115234,90.73282102076146,53.85709906435025,19.167033577538582,21.64909569296734,55.91999816894531,89.7040599029027,53.91133499145508,19.388286590576172,21.714149475097656,56.060001373291016,89.82222747802734,181600.0,355200.0,15700200.0,3419700.0,82079900.0
2006-03-29,53.86797641131761,19.355507842272594,21.87790298613415,56.34000015258789,89.95428102357914,53.916791671099524,19.519397735595703,22.156059838638726,57.150001525878906,90.71194916451587,53.699843696605534,19.298144738475507,21.736582166864014,56.25,89.87086052453853,53.80289077758789,19.519397735595703,22.129140853881836,57.06999969482422,90.38524627685547,370200.0,319600.0,11307600.0,5536700.0,61505700.0
2006-03-30,53.75405623653397,19.519397570466175,22.151574060562027,57.97999954223633,90.44086258520502,53.81914184190764,19.814401564130772,22.519457422933282,58.70000076293945,91.04560556018195,53.53168352162643,19.519397570466175,22.028197525231352,57.810001373291016,90.05160225158545,53.55880355834961,19.75704002380371,22.241300582885742,58.599998474121094,90.22537994384766,857800.0,603700.0,16846200.0,5875300.0,70571700.0
2006-03-31,53.6455876442573,19.617733001708984,22.337754205723865,58.06999969482422,90.37833438254832,53.78660025761377,19.724261354652725,22.5306692753511,58.310001373291016,90.53125964970651,53.6455876442573,19.421064191131084,22.095488530644534,57.560001373291016,89.92650587265291,53.737789154052734,19.617733001708984,22.20764923095703,58.099998474121094,90.24626159667969,154000.0,402600.0,18236100.0,5076400.0,62925600.0
2006-04-03,53.64688845472181,19.814404227006683,22.494785490082133,58.619998931884766,90.4130883428795,53.72856018136913,19.94551678337023,22.925479022965302,58.93000030517578,90.96916862984848,53.58699613211355,19.666902210351456,22.488057026752813,58.400001525878906,90.00992271024087,53.685001373291016,19.707874298095703,22.835752487182617,58.470001220703125,90.17674255371094,175400.0,406400.0,17877300.0,4894500.0,61624700.0
2006-04-04,53.71762060827841,19.61773261287673,23.044366656027922,58.439998626708984,90.1767492104098,53.83740098366376,19.658704694815754,23.044366656027922,58.7599983215332,90.87186022698455,53.68494945681644,19.462035888135915,22.779669286052215,58.18000030517578,89.91956152837389,53.755733489990234,19.601343154907227,22.970340728759766,58.33000183105469,90.75369262695312,499500.0,201400.0,12881400.0,5094500.0,54809300.0
2006-04-05,53.88098243314479,19.66690069393576,23.01296219051439,58.63999938964844,90.78845001021557,53.88098243314479,19.830792158245824,23.20587730407715,58.709999084472656,91.25417311705252,53.73941846119228,19.625928609350662,22.970340036491894,58.0,90.62857744674673,53.79386901855469,19.724262237548828,23.20587730407715,58.65999984741211,91.06649017333984,195900.0,297300.0,12655500.0,6660300.0,50607200.0
2006-04-06,53.7884638787775,19.93732235008822,23.129609947468897,58.970001220703125,90.95526740573116,53.793909769438066,20.12579645729405,23.239527007392805,59.34000015258789,91.20550775921535,53.685012726214005,19.93732235008822,22.83575246253464,58.849998474121094,90.496491656585,53.75035095214844,20.076629638671875,23.086990356445312,59.279998779296875,90.96916198730469,282000.0,619900.0,21627900.0,5644000.0,57906200.0
2006-04-07,53.66859990468307,19.95370908133339,23.16101283581867,58.66999816894531,91.10121858915636,53.66859990468307,20.019265351524428,23.21709191226204,58.81999969482422,91.33755371257065,53.450810294049795,19.789817624363412,22.67872507699902,58.220001220703125,89.91258507598225,53.570594787597656,19.986486434936523,22.734804153442383,58.59000015258789,90.04464721679688,250100.0,415600.0,12541200.0,3427000.0,80180900.0
2006-04-10,53.39094537843279,20.232323962200997,22.835749484120196,59.47999954223633,90.18368530273438,53.5379552063118,20.363436504798116,23.06006836121334,59.650001525878906,90.42002044565238,53.39094537843279,20.084821961033036,22.631618561496104,58.95000076293945,89.85002445873856,53.52162170410156,20.355241775512695,22.656293869018555,59.599998474121094,90.18368530273438,267400.0,497100.0,10635600.0,3682000.0,41496500.0
2006-04-11,53.625070166686044,20.363438095826588,22.934454756288932,59.52000045776367,90.26014085172143,53.679516560305856,20.44538383209854,22.934454756288932,59.849998474121094,90.40610817880726,53.49984387675983,20.158574536639165,22.431976378309518,59.0,89.14795933860077,53.630516052246094,20.43718910217285,22.463382720947266,59.0099983215332,89.41905212402344,194800.0,537900.0,17663700.0,5023400.0,72799400.0
2006-04-12,53.58694273717018,20.4207977189557,22.490296290297163,59.45000076293945,89.5094062355313,53.70672726303137,20.55191025944781,22.61142915736922,59.709999084472656,89.75964650739473,53.47260409539153,20.28149044930974,22.454407732638803,59.150001525878906,89.3981859799148,53.58150100708008,20.39621353149414,22.59348487854004,59.43000030517578,89.58586883544922,171400.0,517700.0,7422600.0,3709300.0,43033700.0
2006-04-13,53.4617533695259,20.281492839561746,22.779669236860762,59.130001068115234,89.38431476384011,53.54886680499208,20.527328491210938,22.779669236860762,59.599998474121094,89.84309053769,53.38552755574476,20.199547101350365,22.46562124938445,58.869998931884766,89.18968454582222,53.47264099121094,20.527328491210938,22.70115852355957,59.5,89.46773529052734,182200.0,233200.0,9084900.0,2812500.0,51051800.0
2006-04-17,53.49436951164664,20.650245401604735,22.853695213320368,60.380001068115234,89.5511280766876,53.57059525293171,20.773163212676895,23.06680085558391,61.29999923706055,89.88477829994447,53.385476782379776,20.55191021495615,22.84023572044109,60.20000076293945,88.98809001039497,53.55970764160156,20.748579025268555,22.970340728759766,61.09000015258789,89.4329605102539,109200.0,526600.0,12517500.0,6072600.0,64167700.0
2006-04-18,53.55973459392326,20.797746099222167,23.279903288354134,61.25,89.62064858862281,53.63051448816544,21.068165912183023,23.75097269045196,61.93000030517578,91.01782836910857,53.50528404789789,20.740384557531193,23.208121039735826,61.060001373291016,89.62064858862281,53.52162170410156,21.018999099731445,23.733028411865234,61.849998474121094,90.85099792480469,205900.0,886800.0,22776900.0,5130700.0,92531800.0
2006-04-19,53.58148655282455,21.051780860712242,23.773404086860342,61.959999084472656,90.88576781715646,53.60326177529569,21.305811249512946,23.90126539990886,63.95000076293945,91.10820843947948,53.41269742373832,20.937056198846605,23.542354199127583,61.900001525878906,90.5312650077009,53.570594787597656,21.223865509033203,23.878833770751953,63.75,91.02478790283203,233000.0,558500.0,11622600.0,11285100.0,87269000.0
2006-04-20,53.58151989748305,21.207473514092957,23.999968962713123,63.38999938964844,91.05952690424746,53.59785340149667,21.207473514092957,24.002212639274727,63.45000076293945,91.65732269597248,53.39095127334038,20.73219015168779,23.571519156330073,60.439998626708984,90.78148678990813,53.488956451416016,20.97802734375,23.793594360351562,60.959999084472656,91.14989471435547,242300.0,640100.0,12247800.0,12977900.0,86005500.0
2006-04-21,53.488950795153876,21.035387443284556,24.22203823435441,62.5099983215332,91.5391459965665,53.58695596286582,21.477891857864538,24.22203823435441,63.279998779296875,91.60865071495101,53.40183739829518,20.904274908373104,23.811532806732504,61.779998779296875,90.79537232466126,53.4835090637207,21.420530319213867,23.979772567749023,63.20000076293945,91.16378021240234,396000.0,559000.0,7167600.0,7528100.0,72342600.0
2006-04-24,53.62510905068275,21.297614367819286,23.883323758218204,62.349998474121094,90.9830506859778,53.71222666683899,21.3795601000214,23.883323758218204,62.529998779296875,91.108176143318,53.53254969901419,20.945248813439584,23.497493533030138,61.599998474121094,90.62854800218686,53.685001373291016,20.994417190551758,23.665733337402344,61.650001525878906,90.99695587158203,141300.0,481900.0,9843000.0,7385300.0,52546400.0
2006-04-25,53.6576931602204,21.166501117290736,23.58273252034246,62.86000061035156,91.08732028248566,53.6576931602204,21.223862659028374,23.768919168832568,63.18000030517578,91.14293042276209,53.37456552115723,20.912470762602005,23.306819346034022,62.18000030517578,90.3087995317152,53.5052375793457,21.059972763061523,23.340469360351562,62.779998779296875,90.62159729003906,110000.0,550700.0,12576600.0,5611200.0,84359800.0
2006-04-26,53.42360768086216,21.084555699554258,23.56254445368766,63.040000915527344,90.7119790217384,53.46716229487164,21.2238629728274,23.833972840699023,63.790000915527344,91.15684960570556,53.33104426035924,20.937053696913893,23.51992486755326,63.040000915527344,90.57295895297705,53.412715911865234,20.97802734375,23.800325393676758,63.650001525878906,90.64246368408203,128300.0,493900.0,10150200.0,5795200.0,67262400.0
2006-04-27,53.35829080771645,20.855109208580394,23.3292512248074,62.84000015258789,90.29486674649051,53.608747592620276,20.90427602104301,23.710594055886634,64.0,91.49741577512977,53.331065528359645,20.584689395558822,23.29336010462188,62.77000045776367,90.07938414787495,53.537967681884766,20.650245666503906,23.425708770751953,62.959999084472656,91.0803451538086,143400.0,427100.0,12132900.0,6421200.0,124478600.0
2006-04-28,53.597853077644125,20.855109914703615,23.4750637212779,63.900001525878906,90.91355713335966,53.657745361328125,21.11733500736251,23.690413072883594,65.2699966430664,91.58086831701141,53.47262262430653,20.781358912020195,23.374121360071896,63.83000183105469,90.8579575907275,53.657745361328125,20.994417190551758,23.654521942138672,65.08999633789062,91.38623809814453,219900.0,453800.0,8287500.0,8378000.0,55854400.0
